,phase,match_no,date,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,total_runs,over_number
1407,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,3.6,Ayush Mhatre,Xavier Bartlett,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,4
1408,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,4.1,Ruturaj Gaikwad,Vijaykumar Vyshak,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,5
1409,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,4.2,Ayush Mhatre,Vijaykumar Vyshak,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
1410,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,4.3,Ayush Mhatre,Vijaykumar Vyshak,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,5
1411,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,4.4,Ayush Mhatre,Vijaykumar Vyshak,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,5
1412,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,4.5,Ayush Mhatre,Vijaykumar Vyshak,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,5
1413,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,4.6,Ayush Mhatre,Vijaykumar Vyshak,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,5
1414,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,5.1,Ayush Mhatre,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6
1415,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,5.2,Ayush Mhatre,Arshdeep Singh,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,6
1416,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,5.2,Ayush Mhatre,Arshdeep Singh,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,6
1417,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,5.3,Ayush Mhatre,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
1418,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,5.4,Ruturaj Gaikwad,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
1419,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,5.5,Ayush Mhatre,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,6
1420,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,5.6,Ayush Mhatre,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,6
1421,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,6.1,Ayush Mhatre,Marco Jansen,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,7
1422,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,6.2,Ayush Mhatre,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7
1423,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,6.3,Ayush Mhatre,Marco Jansen,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,7
1424,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,6.4,Ayush Mhatre,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7
1425,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,6.5,Ayush Mhatre,Marco Jansen,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,7
1426,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,6.6,Ayush Mhatre,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,7
1427,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,7.1,Ruturaj Gaikwad,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
1428,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,7.2,Ayush Mhatre,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
1429,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,7.3,Ruturaj Gaikwad,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
1430,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,7.4,Ayush Mhatre,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
1431,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,7.5,Ruturaj Gaikwad,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
1432,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,7.6,Ayush Mhatre,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,8
1433,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,8.1,Ayush Mhatre,Marcus Stoinis,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,9
1434,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,8.2,Ayush Mhatre,Marcus Stoinis,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,9
1435,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,8.3,Ayush Mhatre,Marcus Stoinis,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,9
1436,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,8.3,Ayush Mhatre,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,9
1437,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,8.4,Ruturaj Gaikwad,Marcus Stoinis,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,9
1438,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,8.5,Ruturaj Gaikwad,Marcus Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,9
1439,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,8.6,Ayush Mhatre,Marcus Stoinis,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,9
1440,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,9.1,Ruturaj Gaikwad,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
1441,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,9.2,Ayush Mhatre,Yuzvendra Chahal,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,10
1442,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,9.3,Ayush Mhatre,Yuzvendra Chahal,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,10
1443,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,9.4,Ayush Mhatre,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
1444,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,9.5,Ruturaj Gaikwad,Yuzvendra Chahal,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,10
1445,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,9.6,Ruturaj Gaikwad,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10
1446,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,10.1,Ruturaj Gaikwad,Vijaykumar Vyshak,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
1447,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,10.2,Ayush Mhatre,Vijaykumar Vyshak,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
1448,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,10.3,Ruturaj Gaikwad,Vijaykumar Vyshak,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,11
1449,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,10.4,Ruturaj Gaikwad,Vijaykumar Vyshak,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,11
1450,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,10.5,Ayush Mhatre,Vijaykumar Vyshak,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,11
1451,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,10.6,Ayush Mhatre,Vijaykumar Vyshak,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,11
1452,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,11.1,Ruturaj Gaikwad,Yuzvendra Chahal,0.0,0.0,0.0,0.0,0.0,0.0,bowled,Ruturaj Gaikwad,,0.0,12
1453,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,11.2,Shivam Dube,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
1454,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,11.3,Ayush Mhatre,Yuzvendra Chahal,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12
1455,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,11.4,Ayush Mhatre,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
1456,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,11.5,Shivam Dube,Yuzvendra Chahal,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,12
1457,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,11.6,Shivam Dube,Yuzvendra Chahal,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,12
1458,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,11.6,Shivam Dube,Yuzvendra Chahal,0.0,2.0,1.0,0.0,0.0,0.0,,,,2.0,12
1459,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,11.6,Shivam Dube,Yuzvendra Chahal,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,12
1460,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,11.6,Ayush Mhatre,Yuzvendra Chahal,1.0,1.0,0.0,0.0,0.0,1.0,,,,2.0,12
1461,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,12.1,Shivam Dube,Vijaykumar Vyshak,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
1462,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,12.2,Ayush Mhatre,Vijaykumar Vyshak,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,13
1463,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,12.3,Ayush Mhatre,Vijaykumar Vyshak,0.0,0.0,0.0,0.0,0.0,0.0,caught,Ayush Mhatre,Yuzvendra Chahal,0.0,13
1464,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,12.4,Kartik Sharma,Vijaykumar Vyshak,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,13
1465,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,12.5,Kartik Sharma,Vijaykumar Vyshak,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
1466,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,12.6,Shivam Dube,Vijaykumar Vyshak,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,13
1467,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,13.1,Shivam Dube,Marco Jansen,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,14
1468,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,13.2,Shivam Dube,Marco Jansen,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,14
1469,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,13.3,Shivam Dube,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,14
1470,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,13.4,Kartik Sharma,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,lbw,Kartik Sharma,,0.0,14
1471,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,13.5,Sarfaraz Khan,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14
1472,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,13.6,Sarfaraz Khan,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,14
1473,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,14.1,Shivam Dube,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
1474,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,14.2,Sarfaraz Khan,Arshdeep Singh,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,15
1475,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,14.3,Sarfaraz Khan,Arshdeep Singh,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,15
1476,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,14.4,Sarfaraz Khan,Arshdeep Singh,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,15
1477,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,14.5,Sarfaraz Khan,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
1478,Middle Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,14.6,Shivam Dube,Arshdeep Singh,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,15
1479,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,15.1,Shivam Dube,Xavier Bartlett,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,16
1480,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,15.2,Shivam Dube,Xavier Bartlett,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,16
1481,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,15.3,Shivam Dube,Xavier Bartlett,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,16
1482,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,15.4,Shivam Dube,Xavier Bartlett,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
1483,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,15.5,Sarfaraz Khan,Xavier Bartlett,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,16
1484,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,15.5,Sarfaraz Khan,Xavier Bartlett,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,16
1485,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,15.6,Sarfaraz Khan,Xavier Bartlett,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,16
1486,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,16.1,Sarfaraz Khan,Vijaykumar Vyshak,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,17
1487,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,16.2,Sarfaraz Khan,Vijaykumar Vyshak,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,17
1488,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,16.3,Sarfaraz Khan,Vijaykumar Vyshak,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,17
1489,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,16.4,Sarfaraz Khan,Vijaykumar Vyshak,0.0,0.0,0.0,0.0,0.0,0.0,caught,Sarfaraz Khan,Nehal Wadhera,0.0,17
1490,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,16.5,Prashant Veer,Vijaykumar Vyshak,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,17
1491,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,16.6,Prashant Veer,Vijaykumar Vyshak,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,17
1492,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,17.1,Shivam Dube,Marco Jansen,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,18
1493,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,17.1,Shivam Dube,Marco Jansen,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,18
1494,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,17.2,Shivam Dube,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
1495,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,17.3,Prashant Veer,Marco Jansen,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,18
1496,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,17.4,Prashant Veer,Marco Jansen,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,18
1497,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,17.5,Prashant Veer,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
1498,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,17.6,Shivam Dube,Marco Jansen,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,18
1499,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,18.1,Shivam Dube,Xavier Bartlett,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,19
1500,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,18.2,Shivam Dube,Xavier Bartlett,2.0,0.0,0.0,0.0,0.0,0.0,,,,2.0,19
1501,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,18.3,Shivam Dube,Xavier Bartlett,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,19
1502,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,18.4,Prashant Veer,Xavier Bartlett,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,19
1503,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,18.5,Shivam Dube,Xavier Bartlett,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,19
1504,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,18.6,Shivam Dube,Xavier Bartlett,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,19
1505,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,18.6,Shivam Dube,Xavier Bartlett,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,19
1506,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,19.1,Prashant Veer,Arshdeep Singh,0.0,1.0,0.0,0.0,1.0,0.0,,,,1.0,20
1507,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,19.2,Shivam Dube,Arshdeep Singh,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,20
1508,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,19.2,Shivam Dube,Arshdeep Singh,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,20
1509,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,19.3,Shivam Dube,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,20
1510,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,19.4,Shivam Dube,Arshdeep Singh,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,20
1511,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,19.5,Shivam Dube,Arshdeep Singh,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,20
1512,Death Overs,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",CSK,PBKS,1.0,19.6,Shivam Dube,Arshdeep Singh,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,20
1513,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",PBKS,CSK,2.0,0.1,Priyansh Arya,Khaleel Ahmed,0.0,1.0,1.0,0.0,0.0,0.0,,,,1.0,1
1514,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",PBKS,CSK,2.0,0.1,Priyansh Arya,Khaleel Ahmed,4.0,0.0,0.0,0.0,0.0,0.0,,,,4.0,1
1515,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",PBKS,CSK,2.0,0.2,Priyansh Arya,Khaleel Ahmed,6.0,0.0,0.0,0.0,0.0,0.0,,,,6.0,1
1516,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",PBKS,CSK,2.0,0.3,Priyansh Arya,Khaleel Ahmed,1.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,1
1517,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",PBKS,CSK,2.0,0.4,Prabhsimran Singh,Khaleel Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
1518,Powerplay,7.0,2026-04-03,"MA Chidambaram Stadium, Chennai",PBKS,CSK,2.0,0.5,Prabhsimran Singh,Khaleel Ahmed,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1
